OBS,AMSTEOE,DAXINDX,FRCAC40,FTSE100,HNGKNGI,JAPDOWA,SNGALLS,SPCOMP
5/12/1987,245.36,1314.05,,2143.3,2853.42,24535.85,340.96,293.3
5/13/1987,245.49,1324.88,,2163.4,2833.53,24363.19,347.42,293.98
5/14/1987,245.28,1312.46,,2180,2853.92,24651.44,352.28,294.24
5/15/1987,244.87,1310.82,,2189.7,2872.19,24729.02,353.85,287.43
5/18/1987,244.84,1294.83,,2192.1,2875.45,24298.98,354.08,286.65
5/19/1987,246.07,1299.21,,2214.3,2881.47,24077.88,355.63,279.62
5/20/1987,240.32,1270.99,,2174,2878.1,23419.6,356.38,278.21
5/21/1987,242,1283.18,,2153.7,2870.91,23754.01,357.95,280.17
5/22/1987,240.37,1283.3,,2167.5,2897.62,24156.69,354.82,282.16
5/25/1987,238.95,1280.73,,2167.5,2926.1,24582.77,358.01,282.16
5/26/1987,240.66,1293,,2153.4,2935.88,24580.85,358.88,289.11
5/27/1987,240.2,1306.39,,2145.7,2942.92,24539.75,357.94,288.73
5/28/1987,240.2,1306.39,,2157.4,2949.06,24433.64,360.88,290.76
5/29/1987,240.2,1316.43,,2203,2919.7,24772.39,360.88,290.1
6/01/1987,240.76,1328.89,,2228.2,2919.7,24992.77,367.46,289.83
6/02/1987,237.43,1310.67,,2219.6,2934.19,24902.63,366.87,288.46
6/03/1987,238.21,1311.79,,2235.4,2985.1,25049.39,369.11,293.47
6/04/1987,239.77,1306.28,,2214.2,3023.6,25366.1,367.95,295.09
6/05/1987,238.56,1308.18,,2228.8,3064.33,25271.3,368.56,293.45
6/08/1987,238.56,1308.18,,2228.4,3068.06,25523.89,368.92,296.72
6/09/1987,238.36,1302.49,,2265.2,3108.57,25379.88,363.56,297.28
6/10/1987,238.36,1303.79,,2256.1,3097.33,25738.95,364.86,297.47
6/11/1987,239.41,1311.34,,2249.3,3087.52,25890.94,364.55,298.73
6/12/1987,239.99,1313.16,,2289.5,3129.88,25894.27,364.39,301.62
6/15/1987,242.3,1339.27,,2307.6,3129.88,25756.44,361.48,302.69
6/16/1987,244.28,1346.26,,2309,3170.88,25738.85,362.91,304.76
6/17/1987,247.99,1346.26,,2320.4,3178.62,25929.42,365.5,304.81
6/18/1987,247.27,1346.26,,2293.2,3133.74,25750.55,365.31,305.69
6/19/1987,250.12,1377.69,,2266.1,3165.64,25288.1,365.32,306.97
6/22/1987,254.3,1390.45,,2244.6,3131.19,24640.35,367.19,309.65
6/23/1987,253.97,1401.61,,2265.5,3110.41,24794.89,368.13,308.43
6/24/1987,253.42,1371.03,,2284,3178.98,24892.75,368.98,306.86
6/25/1987,258.15,1395.02,,2277.2,3136.31,25031.35,370.09,308.96
6/26/1987,259.16,1408.56,,2291.3,3138.68,25049.81,370.87,307.16
6/29/1987,259.16,1397.78,,2289.3,3151.98,24509.39,372.13,307.9
6/30/1987,259.07,1382.56,,2284.1,3178.19,24176.39,371.04,304
7/01/1987,256.5,1383.05,,2269.8,3163.99,24252.38,370.77,302.94
7/02/1987,259.69,1399.97,,2297.4,3229.15,24636.44,372.99,305.63
7/03/1987,262.85,1419.27,,2328.1,3208.84,24465.48,376.66,305.63
7/06/1987,265.04,1408.11,,2351.9,3220.68,23870.85,381.82,304.92
7/07/1987,264.26,1414.21,,2365.4,3236.41,23816.09,383.88,307.4
7/08/1987,263.07,1419.2,,2356.9,3251.38,23472.42,383.54,308.29
7/09/1987,261.36,1411.28,1482.89,2371,3225.97,23755.89,387.17,307.52
7/10/1987,262.02,1419.76,1490.42,2382,3207.21,24102.98,391.44,308.37
7/13/1987,263.32,1431.03,1490.42,2386.6,3216.11,24118.01,393.99,307.63
7/14/1987,264.98,1440.47,1490.42,2403,3253.42,23931.52,390.23,310.68
7/15/1987,264.5,1462.16,1490.42,2419.2,3262.3,23969.76,395.71,310.42
7/16/1987,267.96,1455.8,1474.22,2443.4,3305.82,24003.6,398.28,312.1
7/17/1987,271.72,1472.57,1462.11,2428.7,3342.13,23983.44,399.03,314.59
7/20/1987,271.28,1483.84,1457.38,2400.7,3386.09,23328.64,396.94,311.39
7/21/1987,272.47,1472.94,1444.71,2390.5,3353.78,23078.35,399.67,308.55
7/22/1987,269.67,1460.33,1446.65,2344.5,3380.41,22702.73,397.44,308.47
7/23/1987,267.98,1443.78,1461.3,2340.2,3366.82,23036.52,393.27,307.81
7/24/1987,268.23,1459.66,1483.55,2346.9,3343.6,23942.94,390.89,309.27
7/27/1987,268.77,1454.49,1478.54,2333.9,3346.87,24104.98,385.55,310.65
7/28/1987,268.99,1468.89,1484.7,2359.9,3337.46,24385.81,394.38,312.33
7/29/1987,270.97,1478.07,1494.49,2383.1,3389.73,24427.1,395.37,315.65
7/30/1987,274.73,1501.88,1488.41,2370.5,3419.28,24510.35,397.66,318.05
7/31/1987,273.57,1510.54,1488.31,2360.9,3479.24,24488.1,397.98,318.66
8/03/1987,270.28,1507.38,1483.02,2334.3,3514.25,24483.81,395.63,317.57
8/04/1987,270.28,1520.21,1460.73,2307.8,3531.88,24172.6,398.92,316.23
8/05/1987,279.28,1536.73,1460.39,2317.4,3517.13,24297.14,404.52,318.45
8/06/1987,280.99,1550.19,1473.59,2261.4,3497.95,24658.23,404.52,322.09
8/07/1987,283.25,1559.53,1467.85,2226.2,3536.19,24800.94,408.99,323
8/10/1987,284.95,1552.98,1458.24,2242.2,3543.76,25119.69,408.99,328
8/11/1987,286.05,1559.3,1450.97,2275.4,3546.52,25282.97,410.79,333.33
8/12/1987,283.06,1548.89,1450.81,2286.1,3557.43,25559.23,409.21,332.39
8/13/1987,282.6,1542.83,1458.7,2290.1,3514.27,25575.73,406.09,334.65
8/14/1987,281.64,1563.06,1486.49,2295.4,3512.15,25494.01,404.62,333.99
8/17/1987,282.12,1570.28,1487.29,2259.6,3510.66,25378.88,398.34,334.11
8/18/1987,275.4,1552.68,1471.36,2224.8,3504.87,25344.34,401.81,329.25
8/19/1987,276.42,1530,1461.47,2197.6,3450.64,25231.59,395.86,329.83
8/20/1987,279,1544.2,1466.13,2185.3,3408.01,25396.56,393.86,334.84
8/21/1987,280.21,1546.66,1471.44,2205.8,3446.59,25559.18,394.51,335.9
8/24/1987,280.39,1536.06,1490.7,2225.1,3391.26,25754.31,399,333.33
8/25/1987,282.6,1529.62,1485.92,2248.1,3447.3,25643.39,404.17,336.77
8/26/1987,282.52,1536.58,1514.55,2249.6,3526.26,25875.73,401.91,334.57
8/27/1987,277.35,1531.82,1526.59,2245.8,3583.33,25968.77,399.72,331.38
8/28/1987,275.72,1540.15,1528.97,2249.7,3611.74,25974.96,396.77,327.04
8/31/1987,272.32,1537.81,1533.59,2249.7,3611.74,26029.22,391.17,329.79
9/01/1987,274.81,1547.7,1530.11,2272.8,3644.28,26118.42,381.66,323.4
9/02/1987,269.99,1537.21,1524,2249.5,3635.86,25946.6,384.61,321.68
9/03/1987,269.18,1516.75,1550.52,2268.1,3653.95,25649.88,376.71,320.21
9/04/1987,266.95,1500.17,1560.7,2274.9,3654.48,25744.03,380.45,316.7
9/07/1987,262.35,1471.83,1535.26,2283.6,3646.33,25004.09,384.21,316.7
9/08/1987,265.58,1481.42,1531.28,2275,3601.54,25204.09,390.55,313.56
9/09/1987,266.56,1491.95,1522.04,2249.1,3577.64,24937.93,391.26,313.92
9/10/1987,269.72,1507.2,1530.55,2253.2,3600.96,24795.24,389.97,317.13
9/11/1987,268.24,1509.88,1530.91,2261.2,3660.5,24828.27,391.47,321.98
9/14/1987,273.16,1531.07,1537.29,2271.8,3649.84,24954.02,391.22,323.08
9/15/1987,272.02,1524.79,1528.85,2264.5,3646.92,24954.02,388.05,317.74
9/16/1987,268.87,1515.38,1520.4,2279.8,3604.64,24967.73,383.4,314.86
9/17/1987,265.44,1509.73,1526.78,2304.5,3571.36,24855.31,380.98,314.93
9/18/1987,266.12,1502.62,1532.12,2328.3,3649.96,24844.84,376.57,314.86
9/21/1987,265.65,1496.86,1528.51,2334.8,3667.95,24912.42,368.35,310.54
9/22/1987,261.93,1495.74,1509.46,2335.5,3695.53,24866.06,372.54,319.5
9/23/1987,268.7,1503.11,1524.54,2352.4,3763.11,24866.06,373.83,321.19
9/24/1987,264.56,1498.34,1504.45,2353.4,3764.42,24944.9,375.51,319.72
9/25/1987,265.6,1492.62,1492.74,2342.6,3840.11,25095.8,376.86,320.16
9/28/1987,267.9,1493.21,1465.58,2368.1,3884.65,25837.3,384.01,323.2
9/29/1987,267.99,1505.26,1475.39,2368.3,3859.48,25998,384.36,321.69
9/30/1987,267.31,1500.17,1447.87,2366,3943.64,26010.88,380.12,321.83
10/01/1987,268.13,1519.99,1452.81,2373.8,3949.73,25721.74,380.99,327.34
10/02/1987,268.11,1543.05,1456.88,2382.2,3932.04,25862.45,383.68,328.07
10/05/1987,268.88,1538.07,1463,2385.8,3944.24,26018.33,386.35,328.08
10/06/1987,265.95,1525.23,1458.13,2367.9,3906.44,26088.97,389.1,319.22
10/07/1987,263.1,1517.65,1449.77,2359.8,3936.13,25952.27,388.11,318.54
10/08/1987,263.83,1519.77,1453.94,2375.5,3936.13,26286.75,388.45,314.16
10/09/1987,260.06,1478.86,1430.33,2366.5,3882.42,26338.77,389.21,311.05
10/12/1987,256.77,1480.16,1399.23,2338.5,3900.17,26284.65,386.38,309.39
10/13/1987,258.81,1500.91,1395.62,2350.2,3841.28,26400.63,384.54,314.52
10/14/1987,253.93,1497.38,1358.51,2322.9,3844.48,26646.43,383.71,305.23
10/15/1987,248.52,1460.59,1307.23,2301.9,3828.64,26428.22,382.55,298.08
10/16/1987,247.09,1458.54,1337.98,2301.9,3783.2,26366.74,375.47,282.7
10/19/1987,217.43,1321.61,1208.99,2052.3,3362.39,25746.56,341.93,224.99
10/20/1987,204.57,1302.8,1221.71,1801.6,3362.39,21910.08,341.93,236.83
10/21/1987,223.42,1379.53,1243.95,1943.8,3362.39,23947.4,341.93,258.38
10/22/1987,207.24,1287.58,1197.15,1833.2,3362.39,24404.45,314.32,248.25
10/23/1987,207.7,1292.67,1187.02,1795.2,3362.39,23201.22,288.1,248.22
10/26/1987,188.43,1193.31,1090.85,1684.1,2241.69,22202.56,277.77,227.67
10/27/1987,194.57,1225.47,1105.12,1703.3,2395.72,22834.96,274.06,233.19
10/28/1987,182.99,1142.17,1008.92,1658.4,2370.16,22577.53,260.15,233.28
10/29/1987,183.45,1104.4,1075.5,1682,2204.52,22033.89,258.68,244.77
10/30/1987,193.72,1177.38,1116.47,1749.8,2240.13,22765.04,267.27,251.79
11/02/1987,188.3,1163.87,1116.47,1723.7,2203.23,23358.6,273.74,255.74
11/03/1987,178.25,1129.99,1107.85,1653.9,2180.74,23358.6,273.45,250.82
11/04/1987,171.52,1097.52,1077.27,1608.1,2077.11,23060.53,267.02,248.96
11/05/1987,171.1,1093.39,1062.54,1638.8,1960.9,22629.56,261.38,254.48
11/06/1987,171.63,1067.36,1072.66,1620.8,2113.67,22795.02,262.45,250.41
11/09/1987,159.4,1012.09,1030.23,1565.2,2139.31,22418.37,262.44,243.17
11/10/1987,152.36,945.91,954.72,1573.5,2043.24,21686.46,256.65,239
11/11/1987,170.38,988.19,954.72,1639.3,2046.18,21036.76,251.22,241.9
11/12/1987,185.22,1061.64,1036.57,1702.5,2150.87,21546.5,254.9,249.9
11/13/1987,180.13,1075.87,1038.71,1678.3,2226.74,22448.25,259.92,245.64
11/16/1987,187.27,1082.72,1101.16,1684.7,2310.86,22615.43,262.77,246.76
11/17/1987,179.95,1063.38,1080.33,1660.1,2290.37,22344.28,257.52,243.04
11/18/1987,182.01,1063.38,1072.08,1663.7,2285.15,22734.49,259.32,245.55
11/19/1987,177.34,1055.6,1049.44,1639.1,2257.6,22668.8,257.04,240.05
11/20/1987,170.27,1027.34,1024.93,1633.4,2214.7,22705.56,256.19,242
11/23/1987,175.41,1037.3,1035.37,1657.7,2141.71,22705.56,256.21,242.99
11/24/1987,179.27,1080.39,1077.91,1689.1,2134.84,22856.02,254.46,246.39
11/25/1987,174.95,1067.24,1075.03,1664.1,2184.41,23219.69,255.21,244.1
11/26/1987,171.78,1058.65,1067.85,1660.7,2179.58,23282.19,253.3,244.1
11/27/1987,170.96,1052.55,1066.91,1651.6,2194.19,23268.2,252.86,240.34
11/30/1987,159.26,1022.84,1037.43,1579.9,2138.39,22686.78,250.17,230.3
12/01/1987,162.59,1030.24,1032.26,1578.5,2108.55,22832.89,246.21,232
12/02/1987,164.26,1044.78,1026.98,1590.3,2100.83,22915.49,245.28,233.45
12/03/1987,163.47,1037.94,1018.78,1588.4,2057.43,22808.16,239.69,225.21
12/04/1987,158.53,1003.52,989.14,1582.8,1994.22,22602.75,236.92,223.92
12/07/1987,161.15,999.18,964.2,1598.4,1894.94,22586.52,236.92,228.76
12/08/1987,161.77,1016.74,972.6,1624.4,1986.12,22948.34,232.11,234.91
12/09/1987,161.92,1016.14,966.89,1639.3,1984.98,22885.7,236.28,238.89
12/10/1987,158.57,1032.32,964.15,1619.6,2027.67,23280.24,239.97,233.57
12/11/1987,162.38,1017.33,977.04,1651.6,1989.58,23035.81,234.37,235.32
12/14/1987,165.5,1009.78,996.5,1652.6,2040.62,22926.28,237.38,242.19
12/15/1987,172.23,1033.1,1016.91,1670,2080.62,22846.73,239.42,242.8
12/16/1987,175.09,1051.21,1039.43,1689.8,2145.71,22819.42,241.74,248.08
12/17/1987,172.99,1040.69,1025.69,1706.2,2142.23,22899.83,243.06,242.98
12/18/1987,171.07,1029.9,1019.37,1717,2180.46,22826.97,244.7,249.16
12/21/1987,174.57,1045.75,1036.78,1750.2,2278.13,22956.84,252.43,249.54
12/22/1987,173.57,1048.65,1030.52,1747.4,2276.41,22741.02,254.62,249.95
12/23/1987,179.18,1049.85,1046.77,1771.4,2325.55,22693.85,255.77,253.16
12/24/1987,179.18,1049.85,1046.77,1791.1,2379.07,22543.37,255.77,252.02
12/25/1987,179.18,1049.85,1046.77,1791.1,2379.07,22120.94,255.77,252.02
12/28/1987,169.44,1009.6,1018.76,1791.1,2286.75,21564,248.09,245.57
12/29/1987,171.52,992,1008.88,1730.3,2301.27,21564,251.88,244.59
12/30/1987,171.61,1000,1011.69,1759.8,2291.98,21564,253.66,247.86
12/31/1987,171.61,1000,1000,1712.7,2302.75,21564,253.66,247.08
1/01/1988,171.61,1000,1000,1712.7,2302.75,21564,253.66,247.08
1/04/1988,169.26,943.88,984.64,1747.5,2286.29,21217.04,255.01,255.94
1/05/1988,180.89,1004.34,1021.17,1789.6,2403.22,21575.28,264.91,258.63
1/06/1988,180.24,1020.16,1028.05,1787.1,2463.02,22790.5,271.17,258.89
1/07/1988,178.79,1009.01,1024.08,1787.2,2452.52,22792.13,271.73,261.07
1/08/1988,179.77,1025.28,1029.22,1773.4,2460.67,22872.56,268.8,243.4
1/11/1988,172.21,989.57,998.73,1760.2,2400.8,22578.13,258.09,247.49
1/12/1988,171.88,989.49,991.98,1739.2,2442.41,22625.05,263.05,245.42
1/13/1988,167.85,964.61,967.86,1733.4,2383.79,22324.99,259.61,245.81
1/14/1988,169.57,965.64,972.88,1743.4,2411.52,22603.65,261.25,245.88
1/15/1988,178.41,958.15,1007.86,1786.7,2429.77,22603.65,262.98,252.05
1/18/1988,179.13,997.96,987.59,1790,2512.19,22910.2,271.98,251.88
1/19/1988,174.67,982.38,971.99,1768,2488.15,22898.17,270.3,249.32
1/20/1988,174.67,956.78,940.64,1752.8,2484.29,22843.14,271.32,242.63
1/21/1988,172.66,958.71,928.56,1747.2,2412.32,22710.26,268.99,243.14
1/22/1988,172.66,971.39,917.26,1770.9,2422.38,22876.58,267.4,246.5
1/25/1988,172.66,967.08,915.39,1762.2,2407.29,23318.4,268.94,252.17
1/26/1988,174.83,964.14,923.39,1767.3,2426.05,23498.76,267.98,249.57
1/27/1988,174.28,951.79,913.98,1765.2,2412.62,23335.91,265.79,249.38
1/28/1988,174.4,931.18,903.65,1783.9,2412.72,23587.25,266.92,253.29
1/29/1988,176.17,935.57,893.82,1790.8,2409.66,23622.32,267.67,257.07
2/01/1988,176.17,958.69,911.8,1776.9,2358.27,23732.32,264.32,255.04
2/02/1988,176.17,953.55,935.09,1774.4,2298.5,23672.21,262.47,255.57
2/03/1988,177.28,981.56,957.95,1766.3,2354.46,23595.37,262.99,252.21
2/04/1988,177.56,984.89,971.94,1766.9,2295.31,23709.1,260.13,252.21
2/05/1988,177.94,980.46,986.88,1737.8,2292.59,23650.8,257.16,250.96
2/08/1988,174.66,984.42,981.64,1694.5,2223.56,23771.6,255.28,249.1
2/09/1988,176.33,988.12,980.96,1707.2,2223.04,23662.27,253.27,251.72
2/10/1988,175.77,996.39,992.89,1718.5,2233.47,23771.88,254.41,256.66
2/11/1988,175.77,1029.4,1028.23,1729.8,2256.48,23771.88,255.8,255.95
2/12/1988,181.23,1032.98,1034.42,1734,2287.23,23981.94,256.45,257.63
2/15/1988,181.23,1042.85,1044.76,1739.2,2301.75,24207.4,259.02,257.63
2/16/1988,181.23,1062.17,1043.66,1734.6,2328.04,24345.66,259.02,259.83
2/17/1988,190.32,1054.51,1062.63,1748.1,2328.04,24429.95,259.02,259.21
2/18/1988,189.83,1045.28,1082.35,1736.1,2328.04,24675.36,259.02,257.91
2/19/1988,188.81,1050.85,1096.59,1729.8,2328.04,24773.41,261.07,261.61
2/22/1988,188.52,1066.04,1114.15,1747.2,2347.17,24846.71,264.16,265.64
2/23/1988,188.52,1070.4,1095.64,1757.9,2329.35,24949.45,262.57,265.02
2/24/1988,189.14,1074.83,1120.97,1760.1,2336,24968.65,262,264.43
2/25/1988,189.14,1096.05,1122.62,1782.4,2355.88,25100.66,261.24,261.58
2/26/1988,190.86,1077.69,1109.46,1766.5,2383.92,25165.18,261.34,262.46
2/29/1988,193,1079.55,1112.58,1768.8,2418.08,25242.81,262.02,267.82
3/01/1988,195.64,1085.48,1108.58,1781.9,2454.71,25435.9,261.86,267.23
3/02/1988,200.16,1080.75,1092.88,1808.7,2462.13,25682.82,262.14,267.98
3/03/1988,199.97,1084.54,1084.45,1813.3,2468.48,25596.31,266.26,267.88
3/04/1988,199.45,1076.96,1079.51,1834.5,2474.38,25615.62,266.26,267.3
3/07/1988,198.54,1081.44,1074.84,1818.2,2470.4,25616.58,266.09,267.38
3/08/1988,201.96,1072.78,1067.42,1815,2493.33,25463.73,266.19,269.43
3/09/1988,205.01,1076.61,1087.67,1815.3,2551.76,25605.39,269.07,269.06
3/10/1988,205.18,1085.64,1081.31,1834.6,2591.34,25617.82,270.62,263.84
3/11/1988,202.59,1074.64,1064.64,1811.6,2595.45,25543.73,270.02,264.94
3/14/1988,202.02,1073.04,1064.92,1819.5,2584.68,25433.51,270.02,266.37
3/15/1988,203.86,1088.02,1058.58,1839.9,2578.92,25475.67,272.01,266.13
3/16/1988,204.3,1101.55,1064.86,1825.7,2555.04,25704.43,271.95,268.65
3/17/1988,206.06,1107.49,1070.54,1828.1,2581.33,25872.29,274.24,271.22
3/18/1988,210.55,1122.07,1087.43,1855.5,2607.6,25966.26,274.86,271.12
3/21/1988,209.42,1112.47,1065.03,1841.1,2602.8,25966.26,277.58,268.74
3/22/1988,211.34,1106.96,1049.63,1835.4,2594.8,25842.75,275.27,268.84
3/23/1988,213.31,1104.09,1053.93,1832.2,2561.91,25895.23,276.21,268.91
3/24/1988,207.77,1090.56,1055.06,1782.7,2546.4,25781.28,275.29,263.35
3/25/1988,204.89,1061.55,1042.71,1767.9,2501.93,25626.35,272.32,258.51
3/28/1988,198.45,1044.28,1015.17,1746.5,2466.78,25622.71,268.51,258.06
3/29/1988,198.45,1066.31,1024.24,1765.1,2521.61,25953.09,267.43,260.07
3/30/1988,202.73,1065.36,1021.37,1756.9,2528.92,26320.07,269.46,258.07
3/31/1988,201.6,1063.17,1016.71,1742.5,2543.97,26260.26,267.93,258.89
4/01/1988,201.6,1063.17,1016.71,1742.5,2543.97,26104.22,267.93,257.21
4/04/1988,201.6,1063.17,1016.71,1742.5,2543.97,26335.29,266.43,256.09
4/05/1988,205.23,1061.2,1018.57,1737.6,2543.97,26315.35,267.88,258.51
4/06/1988,208.1,1075.6,1022.88,1745,2556.56,26511.17,269.46,265.49
4/07/1988,212.32,1084.73,1035.32,1761,2623.08,26769.22,272.15,266.16
4/08/1988,210.51,1076.42,1042.75,1779.7,2619.87,26748.89,271.42,269.43
4/11/1988,210.51,1097.01,1070.04,1810.5,2651.01,26924.87,272.16,270.16
4/12/1988,213.41,1093.63,1077.73,1805.3,2635.94,26930.84,272.31,271.37
4/13/1988,214.4,1094.35,1106.35,1810.4,2671.24,26985.55,275.73,271.57
4/14/1988,211.33,1097.94,1093.78,1787.2,2684.13,27111.35,276.35,259.75
4/15/1988,209.95,1073.04,1092.22,1778.6,2598.95,26893.57,270.68,259.77
4/18/1988,209.11,1073.91,1100.15,1787.8,2551.96,26671.45,269.66,259.21
4/19/1988,211.92,1083.14,1097.55,1798.9,2593.93,26657,269.73,257.92
4/20/1988,210.49,1071.21,1098.87,1786.8,2578.44,26864.09,271.51,256.13
4/21/1988,210.16,1066.2,1115.58,1791.9,2552.71,26828.16,272.59,256.42
4/22/1988,208.18,1069.03,1129.99,1771.6,2591.35,26837.12,274.24,260.14
4/25/1988,208.67,1062.95,1107.54,1777.6,2623.75,27213.45,274.64,262.46
4/26/1988,209.69,1055.1,1136.98,1800.8,2585.97,27246.77,274.26,263.93
4/27/1988,211.9,1062.45,1137.4,1806.7,2592.02,27191.97,274.36,263.8
4/28/1988,209.02,1053.54,1137.79,1804.4,2588.14,27434.12,275.81,262.61
4/29/1988,209.02,1054.46,1127.54,1802.2,2602.87,27434.12,275.81,261.33
5/02/1988,207.05,1051.13,1131.39,1802.2,2589.89,27669.72,275.81,261.56
5/03/1988,207.48,1038.59,1132.93,1807.2,2602.6,27669.72,277.69,263
5/04/1988,208.15,1051.82,1144.82,1794.7,2641.13,27669.72,278.21,260.32
5/05/1988,206.76,1037.62,1130.58,1789.5,2577.92,27669.72,278.25,258.79
5/06/1988,207.45,1037.47,1133.51,1801.1,2571.74,27534.39,277.85,257.48
5/09/1988,204.8,1019.36,1142.12,1794.9,2584.03,27264.3,276.81,256.54
5/10/1988,202.53,1009.03,1137.02,1792.6,2563.02,27412.25,275.06,257.62
5/11/1988,202.53,1002.41,1116.16,1756.8,2534.36,27161.05,274.82,253.31
5/12/1988,202.53,1002.41,1116.16,1772.3,2508.88,27212.58,273.74,253.85
5/13/1988,199.41,1017.84,1117.16,1781.8,2532.63,27468.31,275.67,256.78
5/16/1988,201.57,1053.86,1114.71,1776.6,2538.02,27759.87,276.46,258.71
5/17/1988,204.96,1048.39,1128.45,1789.2,2533.57,27819.98,276.42,255.39
5/18/1988,202.65,1037.67,1117.07,1777.6,2533.26,27767.58,276.46,251.35
5/19/1988,200.5,1032.24,1113.77,1760.6,2506.76,27373.24,275.75,252.57
5/20/1988,201.3,1033.67,1135.72,1770.2,2491.24,27393.85,276.05,253.02
5/23/1988,201.3,1033.67,1135.72,1761.3,2490.23,27249.76,274.25,250.83
5/24/1988,200.41,1030.91,1141.62,1782.9,2516.18,27312.66,274.52,253.51
5/25/1988,203.82,1045.63,1180.84,1787.9,2528,27443.65,276.36,253.76
5/26/1988,205.03,1045.01,1181.84,1785.3,2520.49,27428.24,278.58,254.63
5/27/1988,202.93,1055.57,1199.64,1783.7,2513.7,27290.49,280.6,253.42
5/30/1988,204.33,1070,1221.6,1783.7,2488.99,27223.1,280.6,253.42
5/31/1988,206.19,1083.31,1235.78,1784.4,2496.68,27416.7,282.4,262.16
6/01/1988,208.33,1096.47,1249.4,1805.7,2516.24,27703.91,284.43,266.69
6/02/1988,207.41,1096.47,1237.62,1810.3,2546.67,27869.36,286.19,265.33
6/03/1988,210.32,1102.25,1242.44,1819.2,2568.35,27821.54,287.4,266.45
6/06/1988,211.34,1111.23,1256.62,1832.7,2590.39,27996.24,290.17,267.05
6/07/1988,209.41,1096.01,1255.95,1820.2,2587.03,27967.32,289.77,265.17
6/08/1988,211.8,1105.96,1271.78,1828.2,2608.98,27912.65,291.92,271.52
6/09/1988,215.68,1125.7,1295.59,1841.5,2640.83,28072.02,292.68,270.2
6/10/1988,216.68,1119.15,1292.43,1849.8,2647.42,27920.36,293.13,271.16
6/13/1988,215.81,1120.71,1251.54,1838.8,2647.42,28036.54,292.85,272.14
6/14/1988,220.07,1117.19,1287.88,1866.2,2672.7,28061.8,293.37,274.3
6/15/1988,221.02,1135.82,1281.33,1869.3,2699.58,28093.52,296.49,274.45
6/16/1988,218.59,1118.85,1253.92,1861.9,2693.5,28147.32,297.96,269.77
6/17/1988,219.33,1118.85,1258.07,1850.1,2718.02,28342.46,298.38,270.68
6/20/1988,218.57,1108.92,1264.68,1844,2719.06,28139.03,300.63,268.94
6/21/1988,221.46,1125.06,1252.95,1860.1,2683.65,27925.57,298.36,271.67
6/22/1988,226.27,1141.33,1276.74,1879.3,2703.74,27860.78,302.81,275.66
6/23/1988,226.99,1137.74,1276.74,1878.9,2712.24,27732.93,305.65,274.82
6/24/1988,229.45,1143.5,1315.2,1871.3,2707.56,27750.39,306.49,273.78
6/27/1988,226.89,1129.15,1306.09,1841.5,2689.66,27435.01,305.41,269.06
6/28/1988,227.14,1120.09,1306.09,1856.9,2661.46,27398.09,306.02,272.31
6/29/1988,230.13,1133.84,1307.6,1855.1,2648.22,27607.33,307.19,270.98
6/30/1988,230.44,1140.49,1318.27,1857.6,2671.49,27769.4,308.61,273.5
7/01/1988,230.92,1163.52,1326.82,1858.2,2684.64,27503.53,310.35,271.78
7/04/1988,232.72,1168.15,1338.26,1848,2687.62,27360.39,307.08,271.78
7/05/1988,234.69,1178.52,1352.12,1854.8,2681.91,27577.17,307.37,275.81
7/06/1988,235.5,1199.96,1368.09,1870,2737.51,27766.6,305.23,272.02
7/07/1988,233.43,1188.59,1370.23,1855.5,2759.63,27728.13,301.35,271.78
7/08/1988,234.4,1197.52,1367.18,1877.2,2752.9,27917.08,301.35,270.03
7/11/1988,232.76,1196.59,1340.31,1876.8,2759.59,27985.99,304.32,270.55
7/12/1988,230.79,1184.85,1325.34,1858.5,2772.53,28099.84,305.99,267.85
7/13/1988,230.94,1172.8,1304.11,1871.3,2744.85,28020.1,305.81,269.32
7/14/1988,231.72,1187.21,1304.11,1863.3,2752.96,28084.08,307.16,270.26
7/15/1988,235.43,1191.13,1316.32,1861.5,2740.7,27913.79,308.9,271.61
7/18/1988,234.2,1179.74,1292.46,1849.3,2711.37,27662.12,312.8,270.51
7/19/1988,233.97,1170.1,1276.39,1844.8,2677.8,27149.03,310.21,268.47
7/20/1988,237.02,1174.62,1289.82,1867.2,2697.54,27553.98,312.28,270
7/21/1988,236.2,1165.42,1296.91,1864.4,2687.37,27676.14,313.88,266.66
7/22/1988,234.65,1153.77,1299.36,1844.8,2661.77,27285.01,312.19,263.5
7/25/1988,235.04,1160.46,1296.16,1838.5,2647.41,27183.53,312.19,264.68
7/26/1988,238.69,1176.44,1307.15,1837.7,2655.62,27303.76,310.01,265.19
7/27/1988,240.05,1171.28,1308.13,1840.8,2665.23,27738.57,310.01,262.5
7/28/1988,240.05,1166,1304.36,1841.3,2663.45,27796.09,311.07,266.02
7/29/1988,240.91,1181.72,1320.67,1853.6,2678.92,27911.63,312.11,272.02
8/01/1988,243.29,1189.6,1329.67,1862.2,2703.42,28326.31,312.11,272.21
8/02/1988,242.89,1184.21,1331.25,1855.5,2701.09,28366.33,312.11,272.06
8/03/1988,244.26,1187.67,1327.22,1865.1,2692.63,28348.45,318.73,272.98
8/04/1988,246.31,1183.72,1327.75,1869.7,2677.37,28292.66,317.96,271.93
8/05/1988,247.97,1197.38,1324.05,1875.9,2671.17,28423.38,319.01,271.15
